,street,latitude,longitude,venue,venue latitude,venue longitude,venue category
0,"Harley Street, London, the UK",-0.1477,51.520599,Royal Institute of British Architects,51.5211083978643,-0.14501449698020452,Art Gallery
1,"Harley Street, London, the UK",-0.1477,51.520599,The Cavendish,51.519018304844934,-0.1496368169438876,Gastropub
2,"Harley Street, London, the UK",-0.1477,51.520599,Daunt Books,51.520432758878734,-0.15182379469622112,Bookstore
3,"Harley Street, London, the UK",-0.1477,51.520599,Pierre Marcolini Chocolatier,51.52065257329547,-0.151909078398161,Dessert Shop
4,"Harley Street, London, the UK",-0.1477,51.520599,La Fromagerie,51.519858028521625,-0.1522383678601626,Cheese Shop
5,"Harley Street, London, the UK",-0.1477,51.520599,Jardin Du Jasmin,51.521534,-0.143434,Café
6,"Harley Street, London, the UK",-0.1477,51.520599,The Marylebone Hotel,51.518016351538066,-0.14974094051132797,Hotel
7,"Harley Street, London, the UK",-0.1477,51.520599,The Conran Shop,51.52225371472936,-0.15117629992926548,Furniture / Home Store
8,"Harley Street, London, the UK",-0.1477,51.520599,Margaret Dabbs,51.518738882899335,-0.15100415202399434,Nail Salon
9,"Harley Street, London, the UK",-0.1477,51.520599,OPSO,51.520784,-0.152891,Greek Restaurant
10,"Harley Street, London, the UK",-0.1477,51.520599,The Marylebone,51.51987146181745,-0.15192754039648967,Cocktail Bar
11,"Harley Street, London, the UK",-0.1477,51.520599,Kusmi Tea,51.5191573159144,-0.15164519201883458,Gourmet Shop
12,"Harley Street, London, the UK",-0.1477,51.520599,BBC Radio Theatre,51.51853425979514,-0.14413320279133005,Radio Station
13,"Harley Street, London, the UK",-0.1477,51.520599,Sushi Atelier,51.51939013762405,-0.1424600291908215,Sushi Restaurant
14,"Harley Street, London, the UK",-0.1477,51.520599,The Langham,51.517801045370746,-0.1439927644804584,Hotel
15,"Harley Street, London, the UK",-0.1477,51.520599,Marylebone Farmers' Market,51.51917561345759,-0.1527636510638178,Farmers Market
16,"Harley Street, London, the UK",-0.1477,51.520599,Waitrose & Partners,51.51944580102297,-0.15189612270182806,Supermarket
17,"Harley Street, London, the UK",-0.1477,51.520599,Le Relais de Venise L’Entrecôte,51.51810447945907,-0.15106168619426952,French Restaurant
18,"Harley Street, London, the UK",-0.1477,51.520599,Wigmore Hall,51.51678587361812,-0.14830009710061817,Concert Hall
19,"Harley Street, London, the UK",-0.1477,51.520599,Portland Restaurant,51.51982141808416,-0.14261222723306768,Restaurant
20,"Harley Street, London, the UK",-0.1477,51.520599,Clipstone Restaurant,51.520922557202105,-0.14227162548710082,Modern European Restaurant
21,"Harley Street, London, the UK",-0.1477,51.520599,Orrery,51.522313599359805,-0.1513066896036187,French Restaurant
22,"Harley Street, London, the UK",-0.1477,51.520599,Roux at The Landau,51.51793233997872,-0.14365076499507268,French Restaurant
23,"Harley Street, London, the UK",-0.1477,51.520599,Artesian,51.5179015,-0.1435638,Hotel Bar
24,"Harley Street, London, the UK",-0.1477,51.520599,Tommi's Burger Joint,51.517666345503066,-0.1514546153829727,Burger Joint
25,"Harley Street, London, the UK",-0.1477,51.520599,The Wigmore,51.51749883890858,-0.1432781519672517,Pub
26,"Harley Street, London, the UK",-0.1477,51.520599,Paddington Street Gardens,51.520319904688336,-0.15410900115966797,Garden
27,"Harley Street, London, the UK",-0.1477,51.520599,L'atelier des Chefs,51.51664872456825,-0.14713123156773575,Food Court
28,"Harley Street, London, the UK",-0.1477,51.520599,John Bell & Croyden,51.516390017638315,-0.1493063813796407,Pharmacy
29,"Harley Street, London, the UK",-0.1477,51.520599,Cafe Zilly,51.52330769640895,-0.14216704418542006,Diner
30,"Harley Street, London, the UK",-0.1477,51.520599,The Remedy,51.523224134702296,-0.14209137351918122,Wine Bar
31,"Harley Street, London, the UK",-0.1477,51.520599,Paul Rothe & Sons Delicatessen,51.516905321290686,-0.15070410948164586,Deli / Bodega
32,"Harley Street, London, the UK",-0.1477,51.520599,Clarette,51.51847149673737,-0.1538402752726863,Wine Bar
33,"Harley Street, London, the UK",-0.1477,51.520599,Park Crescent,51.523625243594125,-0.14552741112166329,Plaza
34,"Harley Street, London, the UK",-0.1477,51.520599,Le Vieux Comptoir,51.519838250619344,-0.15341304255099456,French Restaurant
35,"Harley Street, London, the UK",-0.1477,51.520599,Trishna,51.518519713782545,-0.15306274429022426,Indian Restaurant
36,"Harley Street, London, the UK",-0.1477,51.520599,Jikoni,51.518476906375064,-0.15321347237821617,Indian Restaurant
37,"Harley Street, London, the UK",-0.1477,51.520599,The Rajdoot,51.52057,-0.15354,Indian Restaurant
38,"Harley Street, London, the UK",-0.1477,51.520599,Roganic,51.51848292639138,-0.15324839033636542,Restaurant
39,"Harley Street, London, the UK",-0.1477,51.520599,Hotel La Place London,51.521474235427334,-0.15320844812851284,Hotel
40,"Harley Street, London, the UK",-0.1477,51.520599,A.O.K Kitchen & Bakery,51.519661,-0.154768,Mediterranean Restaurant
41,"Harley Street, London, the UK",-0.1477,51.520599,Pizza-Nativa,51.520818854598865,-0.15296747651706552,Pizza Place
42,"Harley Street, London, the UK",-0.1477,51.520599,Kibele,51.52192847536334,-0.14347104201846075,Turkish Restaurant
43,"Harley Street, London, the UK",-0.1477,51.520599,Banh Mi Town,51.52025604248047,-0.14074590802192688,Vietnamese Restaurant
44,"Harley Street, London, the UK",-0.1477,51.520599,Harris + Hoole,51.5204915391702,-0.1406184611554132,Coffee Shop
45,"Harley Street, London, the UK",-0.1477,51.520599,Nottingham Place Hotel,51.52216015323947,-0.15325629404020255,Hotel
46,"Savile Row, London, the UK",-0.140709,51.511284,Chanel,51.51074732169219,-0.14288385446462465,Boutique
47,"Savile Row, London, the UK",-0.140709,51.511284,Ralph Lauren,51.50980229456309,-0.1413938204885845,Clothing Store
48,"Savile Row, London, the UK",-0.140709,51.511284,Dior,51.51067583208067,-0.14268900146942398,Clothing Store
49,"Savile Row, London, the UK",-0.140709,51.511284,Cahoots,51.51252270693244,-0.13862309742116488,Cocktail Bar
50,"Savile Row, London, the UK",-0.140709,51.511284,Kingly Court,51.51263165734176,-0.13876898482724873,Food Court
51,"Savile Row, London, the UK",-0.140709,51.511284,Burberry,51.5103915,-0.1388527,Clothing Store
52,"Savile Row, London, the UK",-0.140709,51.511284,lululemon athletica,51.51261907912644,-0.14028512070210394,Clothing Store
53,"Savile Row, London, the UK",-0.140709,51.511284,Halcyon Gallery,51.5114518951079,-0.1437357255886561,Art Gallery
54,"Savile Row, London, the UK",-0.140709,51.511284,Tommy Hilfiger,51.51136490921975,-0.1387683533729387,Clothing Store
55,"Savile Row, London, the UK",-0.140709,51.511284,CHANEL Boutique,51.510669930603584,-0.14311980335310182,Boutique
56,"Savile Row, London, the UK",-0.140709,51.511284,Patek Philippe,51.510513413081874,-0.14258637764055337,Watch Shop
57,"Savile Row, London, the UK",-0.140709,51.511284,We Built This City,51.51244482200528,-0.13806076988303054,Gift Shop
58,"Savile Row, London, the UK",-0.140709,51.511284,Dishoom,51.51307933813641,-0.13968944549560547,Indian Restaurant
59,"Savile Row, London, the UK",-0.140709,51.511284,Sotheby's,51.51176412416014,-0.14384696362632585,Art Gallery
60,"Savile Row, London, the UK",-0.140709,51.511284,Carnaby Street,51.513209538291676,-0.13889551162719724,Pedestrian Plaza
61,"Savile Row, London, the UK",-0.140709,51.511284,Royal Academy of Arts,51.50910852221246,-0.13947604747954753,Art Museum
62,"Savile Row, London, the UK",-0.140709,51.511284,Brown's Hotel,51.50912665021098,-0.14207727877501275,Hotel
63,"Savile Row, London, the UK",-0.140709,51.511284,Prada,51.50899826645793,-0.14095863219435442,Boutique
64,"Savile Row, London, the UK",-0.140709,51.511284,Little Social,51.51352414150624,-0.1422119627642784,French Restaurant
65,"Savile Row, London, the UK",-0.140709,51.511284,Pollen Street Social,51.51342620568972,-0.1422079059902279,English Restaurant
66,"Savile Row, London, the UK",-0.140709,51.511284,Liberty of London,51.51372497936781,-0.14050994852482712,Department Store
67,"Savile Row, London, the UK",-0.140709,51.511284,THE ENGLISH Tea Room,51.50915493430172,-0.14202388547879866,Tea Room
68,"Savile Row, London, the UK",-0.140709,51.511284,Hakkasan,51.510460043077856,-0.14474063642022095,Cantonese Restaurant
69,"Savile Row, London, the UK",-0.140709,51.511284,Leica Store,51.51091859543777,-0.14516769574260546,Camera Store
70,"Savile Row, London, the UK",-0.140709,51.511284,Emporio Armani,51.512634435938985,-0.1446030164484425,Clothing Store
71,"Savile Row, London, the UK",-0.140709,51.511284,Quattro Passi,51.50882687132074,-0.14269751374648143,Italian Restaurant
72,"Savile Row, London, the UK",-0.140709,51.511284,END. London,51.51308184590304,-0.13751108225453154,Clothing Store
73,"Savile Row, London, the UK",-0.140709,51.511284,Gymkhana,51.508545278294704,-0.14142367023218483,Indian Restaurant
74,"Savile Row, London, the UK",-0.140709,51.511284,Ladurée,51.50840048706268,-0.1395351594200065,Dessert Shop
75,"Savile Row, London, the UK",-0.140709,51.511284,Dolce&Gabbana,51.51279362491167,-0.14476113499481524,Men's Store
76,"Savile Row, London, the UK",-0.140709,51.511284,Café Royal Hotel,51.51020994158144,-0.13632388898493164,Hotel
77,"Savile Row, London, the UK",-0.140709,51.511284,Minamoto Kitchoan Japanese Confectionary,51.50875715019578,-0.13795443334594365,Dessert Shop
78,"Savile Row, London, the UK",-0.140709,51.511284,Whole Foods Market,51.51048750937573,-0.13590689229976402,Grocery Store
79,"Savile Row, London, the UK",-0.140709,51.511284,Fortnum & Mason,51.508362908835586,-0.13866698492205912,Department Store
80,"Savile Row, London, the UK",-0.140709,51.511284,Elemis Day-Spa,51.51262238100525,-0.1453084353644919,Spa
81,"Savile Row, London, the UK",-0.140709,51.511284,Tramp,51.50833189329173,-0.13783554875328055,Nightclub
82,"Savile Row, London, the UK",-0.140709,51.511284,Waterstones,51.50925645082526,-0.13609369329961535,Bookstore
83,"Savile Row, London, the UK",-0.140709,51.511284,Benares,51.509667239923154,-0.14523434700718685,Indian Restaurant
84,"Savile Row, London, the UK",-0.140709,51.511284,La Petite Maison,51.51260007693624,-0.14611300853997983,French Restaurant
85,"Savile Row, London, the UK",-0.140709,51.511284,Carpo Piccadilly,51.50956385935709,-0.1355359951960031,Gourmet Shop
86,"Savile Row, London, the UK",-0.140709,51.511284,Novikov,51.507767103762376,-0.14284957683152608,Asian Restaurant
87,"Savile Row, London, the UK",-0.140709,51.511284,Ham Yard Hotel,51.5112358946631,-0.1346564016360778,Hotel
88,"Savile Row, London, the UK",-0.140709,51.511284,Phillips,51.51038095586057,-0.14701724980743197,Art Gallery
89,"Savile Row, London, the UK",-0.140709,51.511284,Piccadilly Circus,51.50996110016709,-0.1346522569656372,Plaza
90,"Savile Row, London, the UK",-0.140709,51.511284,The Photographers' Gallery,51.51506983562191,-0.1389692294992966,Art Gallery
91,"Savile Row, London, the UK",-0.140709,51.511284,Berkeley Square,51.509744084227556,-0.1458907127380371,Plaza
92,"Savile Row, London, the UK",-0.140709,51.511284,Picturehouse Central,51.51069477131599,-0.13395564467364965,Multiplex
93,"Savile Row, London, the UK",-0.140709,51.511284,Hedonism Wines,51.5108031994149,-0.14745027754689535,Wine Shop
94,"Savile Row, London, the UK",-0.140709,51.511284,Lina Stores,51.51226022259545,-0.134187971755539,Gourmet Shop
95,"Savile Row, London, the UK",-0.140709,51.511284,Cass Art,51.51393580216873,-0.13521390569657823,Arts & Crafts Store
96,"Savile Row, London, the UK",-0.140709,51.511284,Gosh! Comics,51.51293204417029,-0.13431955761299902,Comic Shop
97,"Savile Row, London, the UK",-0.140709,51.511284,BrewDog Soho,51.51506401548841,-0.13725131750106812,Beer Bar
98,"Savile Row, London, the UK",-0.140709,51.511284,Randall & Aubin,51.51230184146461,-0.1339914292938638,Seafood Restaurant
99,"Savile Row, London, the UK",-0.140709,51.511284,Microsoft Flagship Store,51.515198,-0.142215,Electronics Store
100,"Savile Row, London, the UK",-0.140709,51.511284,Pandora,51.51529327906864,-0.14256236744520465,Jewelry Store
101,"Savile Row, London, the UK",-0.140709,51.511284,LOLA's Cupcakes,51.51548397710461,-0.14130105908680377,Cupcake Shop
102,"Savile Row, London, the UK",-0.140709,51.511284,Muji,51.515647807699914,-0.13907574329914146,Miscellaneous Shop
103,"Savile Row, London, the UK",-0.140709,51.511284,Neat Burger,51.51458,-0.1426476,Vegetarian / Vegan Restaurant
104,"Savile Row, London, the UK",-0.140709,51.511284,The Kati Roll Company,51.51513905984989,-0.13738198980131475,Indian Restaurant
105,"Savile Row, London, the UK",-0.140709,51.511284,Snog Pure Frozen Yogurt,51.51235392242397,-0.13380848262426007,Frozen Yogurt Shop
106,"Savile Row, London, the UK",-0.140709,51.511284,KIKO MILANO,51.515014066718344,-0.14163064175986584,Cosmetics Shop
107,"Savile Row, London, the UK",-0.140709,51.511284,NikeTown,51.5154882,-0.1418238,Sporting Goods Shop
108,"Savile Row, London, the UK",-0.140709,51.511284,G-Star Raw,51.5151603,-0.1442649,Clothing Store
109,"Savile Row, London, the UK",-0.140709,51.511284,Urban Outfitters,51.51556711563462,-0.1406213703986795,Clothing Store
110,"Antrim Coast Road, Northern Ireland, the UK",-5.88,54.681999,Jordanstown Beach,54.679169,-5.886031,Beach
111,"Camden High Street, London, the UK",-0.140556,51.536388,BrewDog Camden,51.538332870312985,-0.14092594385147095,Beer Bar
112,"Camden High Street, London, the UK",-0.140556,51.536388,Melissa Patisserie & Confectionery,51.536849830034996,-0.1407439045629923,Snack Place
113,"Camden High Street, London, the UK",-0.140556,51.536388,Chinalife,51.536865246148274,-0.14081406250005446,Tea Room
114,"Camden High Street, London, the UK",-0.140556,51.536388,Camden Coffee Shop,51.53683904495788,-0.1421988528799949,Coffee Shop
115,"Camden High Street, London, the UK",-0.140556,51.536388,Ferreira Delicatessen,51.536487663249666,-0.1437388734308685,Deli / Bodega
116,"Camden High Street, London, the UK",-0.140556,51.536388,Cafe Mexicana,51.535685,-0.139336,Mexican Restaurant
117,"Camden High Street, London, the UK",-0.140556,51.536388,The Blues Kitchen,51.537182042274495,-0.14109885863137187,Lounge
118,"Camden High Street, London, the UK",-0.140556,51.536388,La Patagonia,51.53533738536223,-0.13925681311608498,Argentinian Restaurant
119,"Camden High Street, London, the UK",-0.140556,51.536388,Andy's Taverna,51.53766492967035,-0.1398682211638817,Greek Restaurant
120,"Camden High Street, London, the UK",-0.140556,51.536388,Mei Leaf,51.536846,-0.14097792,Tea Room
121,"Camden High Street, London, the UK",-0.140556,51.536388,Sheephaven Bay,51.53518331575245,-0.14168869399759387,Pub
122,"Camden High Street, London, the UK",-0.140556,51.536388,Band Of Burgers,51.53513949803698,-0.13907633227346058,Burger Joint
123,"Camden High Street, London, the UK",-0.140556,51.536388,Lost Boys Pizza,51.5338832710824,-0.13808012008666992,Pizza Place
124,"Camden High Street, London, the UK",-0.140556,51.536388,Asakusa,51.53410725735929,-0.13822513836912417,Japanese Restaurant
125,"Camden High Street, London, the UK",-0.140556,51.536388,Bar & CO,51.53779501296888,-0.13939116566794313,Portuguese Restaurant
126,"Camden High Street, London, the UK",-0.140556,51.536388,All Ages Records,51.53768536963399,-0.1396918700735327,Record Shop
127,"Camden High Street, London, the UK",-0.140556,51.536388,Waterstones,51.53794703826986,-0.1416923837838451,Bookstore
128,"Camden High Street, London, the UK",-0.140556,51.536388,Purezza,51.53815366832901,-0.14434518710723535,Vegetarian / Vegan Restaurant
129,"Camden High Street, London, the UK",-0.140556,51.536388,The Coffee Jar,51.53726903812666,-0.14559984605554818,Coffee Shop
130,"Camden High Street, London, the UK",-0.140556,51.536388,Jazz Cafe,51.53868488228008,-0.1430743932723999,Jazz Club
131,"Camden High Street, London, the UK",-0.140556,51.536388,Green Note,51.537216171116306,-0.14577283577999714,Music Venue
132,"Camden High Street, London, the UK",-0.140556,51.536388,KOKO,51.534729825842874,-0.13789168288367556,Music Venue
133,"Camden High Street, London, the UK",-0.140556,51.536388,Parkway Greens,51.53806154806028,-0.14457167119712477,Fruit & Vegetable Store
134,"Camden High Street, London, the UK",-0.140556,51.536388,Whole Foods Market,51.53799862859371,-0.14462261626014497,Grocery Store
135,"Camden High Street, London, the UK",-0.140556,51.536388,Poundland,51.53615984516765,-0.13966932892799377,Discount Store
136,"Camden High Street, London, the UK",-0.140556,51.536388,"Il Sugo, a taste of Italy",51.537283794615774,-0.14065529317465533,Italian Restaurant
137,"Camden High Street, London, the UK",-0.140556,51.536388,Round Falafel,51.5374488898208,-0.1454410931517309,Falafel Restaurant
138,"Camden High Street, London, the UK",-0.140556,51.536388,Yamas,51.53567423709126,-0.13952305422807626,Greek Restaurant
139,"Camden High Street, London, the UK",-0.140556,51.536388,Music & Beans,51.536732,-0.140494,Coffee Shop
140,"Camden High Street, London, the UK",-0.140556,51.536388,Hook Camden Town,51.537600404963406,-0.14515479908409787,Fish & Chips Shop
141,"Camden High Street, London, the UK",-0.140556,51.536388,El Parador,51.5337048589386,-0.13773283011305415,Tapas Restaurant
142,"Camden High Street, London, the UK",-0.140556,51.536388,Boots,51.537428890976294,-0.14108755735765044,Pharmacy
143,"Camden High Street, London, the UK",-0.140556,51.536388,The Black Heart,51.538837,-0.14177385,Rock Club
144,"Camden High Street, London, the UK",-0.140556,51.536388,White Kitchen,51.53651781666194,-0.1404239911615036,Pizza Place
145,"Camden High Street, London, the UK",-0.140556,51.536388,42 Beans,51.536373,-0.14027,Coffee Shop
146,"Camden High Street, London, the UK",-0.140556,51.536388,Taste of Siam,51.53557176232808,-0.1394641566930907,Thai Restaurant
147,"Camden High Street, London, the UK",-0.140556,51.536388,The World's End,51.539191319571664,-0.1419792167601402,Pub
148,"Camden High Street, London, the UK",-0.140556,51.536388,Edinboro Castle,51.53625387838065,-0.1449150963681095,Pub
149,"Camden High Street, London, the UK",-0.140556,51.536388,O Tino,51.5359920489952,-0.13935232082369245,Restaurant
150,"Camden High Street, London, the UK",-0.140556,51.536388,One Shot Coffee,51.53761096333502,-0.1452908469504104,Coffee Shop
151,"Camden High Street, London, the UK",-0.140556,51.536388,What The Pitta,51.537937,-0.14037676,Kebab Restaurant
152,"Camden High Street, London, the UK",-0.140556,51.536388,LAZ @ camden,51.53816175375431,-0.14428031570112876,Mediterranean Restaurant
153,"Camden High Street, London, the UK",-0.140556,51.536388,Sushi Waka,51.53740846060666,-0.14541714258933264,Sushi Restaurant
154,"Camden High Street, London, the UK",-0.140556,51.536388,Masala Zone Camden Town,51.53854715355032,-0.14378463802730307,Indian Restaurant
155,"Camden High Street, London, the UK",-0.140556,51.536388,Chicco Wood Fired Pizza,51.53566232300594,-0.13953090258788026,Pizza Place
156,"Camden High Street, London, the UK",-0.140556,51.536388,Haché,51.539464919109776,-0.1442966611787412,Burger Joint
157,"Camden High Street, London, the UK",-0.140556,51.536388,oseyo Camden,51.538703,-0.142173,Supermarket
158,"Camden High Street, London, the UK",-0.140556,51.536388,Vans Store,51.53918336290826,-0.14318534234974534,Shoe Store
159,"Camden High Street, London, the UK",-0.140556,51.536388,Shimogamo,51.537149635201814,-0.14587198395630097,Japanese Restaurant
160,"Camden High Street, London, the UK",-0.140556,51.536388,Five Guys,51.538485,-0.144306,Burger Joint
161,"Camden High Street, London, the UK",-0.140556,51.536388,Ramen Seto,51.53612718371183,-0.13894647186501394,Ramen Restaurant
162,"Camden High Street, London, the UK",-0.140556,51.536388,Made in Brasil,51.5396412688986,-0.14397188566785338,Bar
163,"Camden High Street, London, the UK",-0.140556,51.536388,Al Parco,51.53848541008434,-0.14390335773790056,Italian Restaurant
164,"Camden High Street, London, the UK",-0.140556,51.536388,The Camden Head,51.537225003911644,-0.14091842406307092,Bar
165,"Camden High Street, London, the UK",-0.140556,51.536388,Istanbul Meze Restaurant,51.534711099677104,-0.13895798112539787,Turkish Restaurant
